2025-01-12 13:59:06 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 0.92 Mbps
2025-01-12 14:00:21 IST | Connectivity: true | Upload: 0.57 Mbps | Download: 0.92 Mbps
2025-01-12 14:01:05 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 0.92 Mbps
2025-01-12 14:02:08 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 1.32 Mbps
2025-01-12 14:03:05 IST | Connectivity: true | Upload: 0.45 Mbps | Download: 0.92 Mbps
2025-01-12 14:04:05 IST | Connectivity: true | Upload: 0.44 Mbps | Download: 1.81 Mbps
2025-01-12 14:07:39 IST | Connectivity: true | Upload: 21.06 Mbps | Download: 29.14 Mbps
2025-01-12 14:08:13 IST | Connectivity: true | Upload: 18.23 Mbps | Download: 21.21 Mbps
2025-01-12 14:08:52 IST | Connectivity: true | Upload: 16.24 Mbps | Download: 37.38 Mbps
2025-01-12 14:09:30 IST | Connectivity: true | Upload: 17.36 Mbps | Download: 33.70 Mbps
2025-01-12 14:10:09 IST | Connectivity: true | Upload: 19.87 Mbps | Download: 28.47 Mbps
2025-01-12 14:10:50 IST | Connectivity: true | Upload: 19.94 Mbps | Download: 56.66 Mbps
2025-01-12 14:11:29 IST | Connectivity: true | Upload: 18.82 Mbps | Download: 38.16 Mbps
2025-01-12 14:12:08 IST | Connectivity: true | Upload: 20.97 Mbps | Download: 62.75 Mbps
2025-01-12 14:12:48 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:13:27 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:14:06 IST | Connectivity: true | Upload: 1.79 Mbps | Download: 3.06 Mbps
2025-01-12 14:14:55 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:15:34 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:16:13 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.82 Mbps
2025-01-12 14:17:06 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.82 Mbps
2025-01-12 14:17:45 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:18:27 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 3.59 Mbps
2025-01-12 14:19:10 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.82 Mbps
2025-01-12 14:19:49 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 4.21 Mbps
2025-01-12 14:20:28 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:21:08 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:21:58 IST | Connectivity: true | Upload: 1.20 Mbps | Download: 1.75 Mbps
2025-01-12 14:23:34 IST | Connectivity: true | Upload: 1.04 Mbps | Download: 1.75 Mbps
2025-01-12 14:24:14 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:25:06 IST | Connectivity: true | Upload: 1.50 Mbps | Download: 1.75 Mbps
2025-01-12 14:25:49 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:26:44 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.97 Mbps
2025-01-12 14:27:25 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
2025-01-12 14:28:05 IST | Connectivity: true | Upload: 1.25 Mbps | Download: 1.75 Mbps
2025-01-12 14:28:45 IST | Connectivity: true | Upload: 1.02 Mbps | Download: 1.75 Mbps
